CAR_RECDRV_KEY,USR_KEY,DRV_KEY,RECDRV_IS_HIDDEN,RECDRV_ID,RECDRV_MODIFY_ID,RECDRV_STDT,RECDRV_ENDT,RECDRV_DRVTIME,RECDRV_DRVDIS,RECDRV_AVE_SPD,RECDRV_FUEL_USEDAMT,RECDRV_OILPAYM,RECDRV_FRATIO,RECDRV_FUEL_CUT_TIME,RECDRV_AVE_RPM,RECDRV_DRV_VALUE,RECDRV_LAT,RECDRV_LONG,RECDRV_ADDR,RECDRV_START_LAT,RECDRV_START_LONG,RECDRV_IDLING_TIME,RECDRV_SAFEIN_SCORE,RECDRV_ECO_SCORE,RECDRV_FUELRATIO_SCORE,RECDRV_UPLOAD_TIME,RECDRV_COOL_TEMP,RECDRV_OIL_TEMP,RECDRV_IDLING_FUEL_USEDAMT,RECDRV_REG_DT,RECDRV_AVR_APS,RECDRV_AVR_TPS,RECDRV_AVR_RPS,RECDRV_AVR_MAF,RECDRV_AVR_FUELLEVEL,RECDRV_AVR_TORQUE,RECDRV_AVR_FUEL_TRIM_B1S,RECDRV_AVR_FUEL_TRIM_B2S,RECDRV_AVR_FUEL_TRIM_B1L,RECDRV_AVR_FUEL_TRIM_B2L,RECDRV_AVR_ENGINELOAD,RECDRV_AVR_IN_PRESS,RECDRV_AVR_OUT_TEMPTU,RECDRV_AVR_ABS_PRESS,RECDRV_AVR_HYBRIED_BATTERY_T,RECDRV_AVR_DPF,RECDRV_AVR_DPF_TEMP,RECDRV_AVR_IN_TEMPTU,RECDRV_AVR_EGT1,RECDRV_AVR_EGT2,RECDRV_OBD_VOLT,RECDRV_FUEL_RATIO,RECDRV_AVR_SPEED_WITHOUT_0,RECDRV_AVR_CHARGE_SPEED,RECDRV_NIGHT_DIS,RECDRV_NIGHT_TIME,RECDRV_TIME_WITHOUT_0,RECDRV_SPEED_TIME,RECDRV_HIGHRPM_TIME,RECDRV_START_ADDRESS,RECDRV_START_ODOMETER,RECDRV_FINISH_ODOMETER,RECDRV_GLOBAL_TIME,RECDRV_UPDATE_DT,SERVER_UPDATE_TIME,RECDRV_LAT_ENCRYPTED,RECDRV_LONG_ENCRYPTED,RECDRV_ADDRESS_ENCRYPTED,RECDRV_START_LAT_ENCRYPTED,RECDRV_START_LONG_ENCRYPTED,RECDRV_START_ADDRESS_ENCRYPTED
4158933,909925,450611,0,20210710103334,null,"2021-07-10 10:33:34","2021-07-10 10:35:35",00:02:00,0,0,0.026230453,39.34568,0.0,00:00:00,656,21071001,0,0,null,0,0,00:01:54,99.9,50.22953,50.22953,"2021-07-10 17:19:32",85.35,0,0.025774412,"2021-07-10 10:33:34",0,6.274516,0,2.3775842,0,0,0.008333334,0,0,0,1.5424851,0,0,0,0,0,0,49.908333,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,null,0,0,"2021-07-10 10:35:35","2021-07-10 17:19:32","2024-01-28 18:02:32",9gUtn0KEeN1BPf6UDw5D2A==,9gUtn0KEeN1BPf6UDw5D2A==,e01qMB3i7tZKeSaUsTgRzw==,NULL,NULL,NULL
4297692,909925,450611,0,20210721120638,null,"2021-07-21 12:06:38","2021-07-21 12:08:17",00:01:40,0,0,0.03196855,50.126686,0.0,00:00:00,654,21072101,0,0,null,0,0,00:01:39,99.9,50.22953,50.22953,"2021-07-21 12:20:00",83.72,0,0.031968553,"2021-07-21 12:06:38",0,6.2745123,0,3.4779997,0,0,-0.01265625,0,0,0,1.9372554,0,0,0,0,0,0,58.8,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,null,0,0,"2021-07-21 12:08:17","2021-07-21 12:20:00","2024-01-28 18:02:32",9gUtn0KEeN1BPf6UDw5D2A==,9gUtn0KEeN1BPf6UDw5D2A==,e01qMB3i7tZKeSaUsTgRzw==,NULL,NULL,NULL
4299411,909925,450611,0,20210721122147,null,"2021-07-21 12:21:47","2021-07-21 14:18:34",01:15:29,6.708607,5.3329654,1.9452984,3050.228,3.4486263,00:00:00,778,21072102,35.1111085,128.9658169,"대한민국 부산광역시 사하구 하단동 497-24",0,0,01:01:09,98.709816,51.442936,51.962563,"2021-07-21 15:52:26",91.41378,0,1.1991605,"2021-07-21 12:21:47",0,7.0652146,0,4.6722264,0,0,-0.0024926171,0,0.0018388442,0,2.6405187,0,0,0,0,0,0,58.432323,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,null,0,0,"2021-07-21 14:18:34","2021-07-21 15:52:26","2024-01-28 18:02:32",RtYOxxqalNpOb0DxI10LEQ==,LqAm8JBN33uOWFsoIOSgRQ==,"NRPZ8T/q0USjR3WTn0sp85SBEXTTJc5s7CQIRgZTePV+iSpovaXBVqAt9N9zxuHYn2MnYgKyS0gb
uYU1iEwjcQ==",NULL,NULL,NULL
5256885,909925,450611,0,20210927182915,null,"2021-09-27 18:29:15","2021-09-27 18:58:14",00:26:44,26.362345,59.171448,2.403779,3769.1255,10.967042,00:00:00,1837,21092701,34.8625461,128.6336009,"대한민국 경상남도 거제시 상문동 934",0,0,00:01:53,78.377144,75.07737,76.60956,"2021-09-27 20:38:19",86.08167,0,0.030631224,"2021-09-27 18:29:15",0,14.183307,0,16.299187,0,0,0.0042179707,0,0.010437773,0,9.275822,0,0,0,0,0,0,24.622818,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,null,0,0,"2021-09-27 18:58:14","2021-09-27 20:38:19","2024-01-28 18:02:32",DHlql2uzxaCBnQ1V8akMWw==,T7JU26n5qjc0vhMlJdPSgw==,"3BwcNpTQ7v9XKY6DWOTcWmcFTdMj07yjDCBdP7RrooITuq0bQuXXpBcIm3oGrxtcsPVXiUK1zRYa
mbF1jfTPMg==",NULL,NULL,NULL
5275102,909925,450611,0,20210928064701,null,"2021-09-28 06:47:01","2021-09-28 07:03:39",00:14:53,8.574826,31.12206,0.7886535,1236.6086,10.872743,00:00:00,1309,21092801,34.8664909,128.6977967,"대한민국 경상남도 거제시 아양동 182-6",0,0,00:04:38,94.70315,75.361115,76.12234,"2021-09-29 06:40:17",81.614784,0,0.07798468,"2021-09-28 06:47:01",0,10.401114,0,9.606933,0,0,-0.002738312,0,0.006263998,0,5.2996244,0,0,0,0,0,0,26.722284,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,null,0,0,"2021-09-28 07:03:39","2021-09-29 06:40:17","2024-01-28 18:02:32",eR2NRnZnYNFjcoFgawSmNw==,OBx5r7S4yMvcM6kHRczjwQ==,"3BwcNpTQ7v9XKY6DWOTcWmcFTdMj07yjDCBdP7RrooIzzBQp7vP9xF/JcdvsAe1C8jhj4XZ13n05
zR4J+o2Ung==",NULL,NULL,NULL
5275103,909925,450611,0,20210928183151,null,"2021-09-28 18:31:51","2021-09-28 18:49:14",00:17:23,9.307582,32.13231,1.0784756,1723.404,8.630313,00:00:00,1384,21092802,0,0,null,0,0,00:03:05,84.30179,64.3903,65.704384,"2021-09-29 06:40:17",82.11793,0,0.06325418,"2021-09-28 18:31:51",0,11.713542,0,11.249907,0,0,-0.01253895,0,0.0030560882,0,6.7750177,0,0,0,0,0,0,27.74976,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,null,0,0,"2021-09-28 18:49:14","2021-09-29 06:40:17","2024-01-28 18:02:32",9gUtn0KEeN1BPf6UDw5D2A==,9gUtn0KEeN1BPf6UDw5D2A==,e01qMB3i7tZKeSaUsTgRzw==,NULL,NULL,NULL
5281825,909925,450611,0,20210929064045,null,"2021-09-29 06:40:45","2021-09-29 06:57:21",00:16:36,10.660186,34.217873,1.6379195,2617.3955,6.5083694,00:00:00,1823,21092901,34.8647085,128.7033786,"대한민국 경상남도 거제시 아양동 34",0,0,00:00:08,89.93372,58.115852,58.70288,"2021-09-29 18:38:57",74.61546,0,0.002969296,"2021-09-29 06:40:45",0,14.853221,0,17.888515,0,0,0.016346637,0,0,0,10.772833,0,0,0,0,0,0,27.73494,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,null,0,0,"2021-09-29 06:57:22","2021-09-29 18:38:57","2024-01-28 18:02:32",xDOUQC8d+wHTxyKe7m3ocw==,Hkt84kIp131juLkAy5OECQ==,"3BwcNpTQ7v9XKY6DWOTcWmcFTdMj07yjDCBdP7RrooJmjOn02cEPbximTROxWTYabrBA1DJv5jPX
vOEcYuYzpg==",NULL,NULL,NULL
5287947,909925,450611,0,20210929183921,null,"2021-09-29 18:39:21","2021-09-29 18:57:28",00:18:08,9.374445,31.011948,1.2253549,1958.1172,7.6503916,00:00:00,1387,21092902,34.8595253,128.6340979,"대한민국 경상남도 거제시 상동동 산80-2",0,0,00:04:16,78.469696,59.13854,61.602646,"2021-09-30 06:41:15",82.536766,0,0.07991815,"2021-09-29 18:39:21",0,12.066356,0,12.251014,0,0,-0.007848403,0,0.0019172219,0,6.868557,0,0,0,0,0,0,30.007353,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,null,0,0,"2021-09-29 18:57:28","2021-09-30 06:41:15","2024-01-28 18:02:32",3fi2j4tRGrmCidyV0sN1Jg==,nTZahVpey0Fc6ldqfBOaYQ==,"3BwcNpTQ7v9XKY6DWOTcWmcFTdMj07yjDCBdP7RrooLuKENEFZkpWb+Kg+8JTa6b2U9wKKX0972g
+OA3zF+6Ng==",NULL,NULL,NULL
5294598,909925,450611,0,20210930064146,null,"2021-09-30 06:41:46","2021-09-30 06:56:47",00:15:01,8.40778,33.598225,0.8362343,1336.3024,10.054336,00:00:00,1342,21093001,34.8680388,128.6912037,"대한민국 경상남도 거제시 아주동 494-4",0,0,00:03:24,97.834,72.08664,72.08664,"2021-09-30 18:46:09",78.41731,0,0.0766991,"2021-09-30 06:41:46",0,10.821073,0,10.097795,0,0,-0.024200542,0,0,0,5.9202423,0,0,0,0,0,0,26.570477,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,null,0,0,"2021-09-30 06:56:47","2021-09-30 18:46:09","2024-01-28 18:02:32",q2iXzV5XUza/Yufd4lTJxQ==,L/aBS+mNgj1tIchIIS58Rg==,"3BwcNpTQ7v9XKY6DWOTcWmcFTdMj07yjDCBdP7RrooJTLh20LK58ijut0avW8GnGozN348XN6pLC
FJyqqh87Gw==",NULL,NULL,NULL
5300549,909925,450611,0,20210930184635,null,"2021-09-30 18:46:35","2021-09-30 19:02:22",00:15:47,9.320582,35.432945,1.1031207,1762.7869,8.449286,00:00:00,1486,21093002,34.8673931,128.6351772,"대한민국 경상남도 거제시 상문동 206-5",0,0,00:02:04,94.07507,64.52281,65.17456,"2021-10-01 06:40:32",80.131996,0,0.036430743,"2021-09-30 18:46:35",0,12.505075,0,12.670371,0,0,0.0064265444,0,0,0,7.2423224,0,0,0,0,0,0,25.611404,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,null,0,0,"2021-09-30 19:02:23","2021-10-01 06:40:32","2024-01-28 18:02:32",RBP7go3kNEmYzoB1aqsuPA==,aB+rWtYGMu0MQ/w5bCdNfw==,"3BwcNpTQ7v9XKY6DWOTcWmcFTdMj07yjDCBdP7RrooIlC5UptY2XzNhjp4zjICuh9OljZz6lg5ks
OT+GFcFeRg==",NULL,NULL,NULL
